epoch,train_loss,val_loss,accuracy,precision,recall,f1,roc_auc
16,0.007860457622389414,0.4836191966719113,0.9081515499425947,0.6064516129032258,0.48704663212435234,0.5402298850574713,0.8871576848844482
17,0.00912597062121038,0.42661427101708443,0.9092996555683123,0.6277372262773723,0.44559585492227977,0.5212121212121212,0.8941687266061675
18,0.007538334575977997,0.4570522583105808,0.9098737083811711,0.6168831168831169,0.49222797927461137,0.547550432276657,0.899828403415876
19,0.009698397656402121,0.44212242488318415,0.9115958668197475,0.6065573770491803,0.5751295336787565,0.5904255319148937,0.905411146084554
20,0.005283034078900707,0.44482155630940273,0.9173363949483353,0.6842105263157895,0.47150259067357514,0.558282208588957,0.9003401827018601
21,0.008919741513802301,0.4594518268046779,0.9024110218140069,0.5657142857142857,0.5129533678756477,0.5380434782608695,0.8935766682164994
22,0.006126619452931504,0.4232336146250179,0.9161882893226176,0.719626168224299,0.39896373056994816,0.5133333333333333,0.8983950869188546
23,0.0029975628966682063,0.4628242323908583,0.9121699196326062,0.6408450704225352,0.47150259067357514,0.5432835820895522,0.8887097475556686
24,0.006706567238025087,0.5329560435806903,0.904707233065442,0.6097560975609756,0.38860103626943004,0.47468354430379744,0.8896881491318148
25,0.004865858368183772,0.7793301302644539,0.9075774971297359,0.7,0.29015544041450775,0.41025641025641024,0.8464695591673719
26,0.006231916464060187,0.5168569037940964,0.9058553386911596,0.5783783783783784,0.5544041450777202,0.5661375661375662,0.8963764019574723
27,0.00671711192202869,0.542312068597389,0.9075774971297359,0.6,0.49740932642487046,0.5439093484419264,0.8945015503901899
28,0.007355799976153337,0.46205779299114313,0.9121699196326062,0.6388888888888888,0.47668393782383417,0.5459940652818991,0.9005592777556639
29,0.0027536510879122224,0.5617855943257714,0.9075774971297359,0.6066666666666667,0.47150259067357514,0.5306122448979592,0.8905896165669309
30,0.003865814519893266,0.6352109018864001,0.9087256027554536,0.6231884057971014,0.44559585492227977,0.5196374622356495,0.8876293246185907
31,0.006991095575391773,0.5965446911914751,0.8978185993111366,0.5547445255474452,0.39378238341968913,0.46060606060606063,0.8790377880430965
32,0.007033458757941563,0.5731216687559397,0.8966704936854191,0.5323383084577115,0.5544041450777202,0.5431472081218274,0.891860702375258
33,0.0022160717796950386,0.6040342230687664,0.9098737083811711,0.5978260869565217,0.5699481865284974,0.583554376657825,0.8999571844780353
34,0.005780162325740847,0.5590912452444485,0.9012629161882894,0.5527638190954773,0.5699481865284974,0.5612244897959183,0.8884103733981811
35,0.007584501279618986,0.5808506359647742,0.9092996555683123,0.6335877862595419,0.43005181347150256,0.5123456790123457,0.8814344537843235
36,0.0068927942034831,0.5399728572053832,0.9075774971297359,0.6126760563380281,0.45077720207253885,0.5194029850746269,0.8854952384456628
37,0.004079537730376803,0.6956052813854338,0.8978185993111366,0.5460122699386503,0.46113989637305697,0.5,0.8794876855199911
38,0.0042291241656007665,0.5684443990583398,0.9087256027554536,0.6197183098591549,0.45595854922279794,0.5253731343283582,0.8784691443920029
39,0.003061528913563221,0.6208079982501905,0.9029850746268657,0.5882352941176471,0.41450777202072536,0.48632218844984804,0.8832323712105754
40,0.003495104045113729,0.6328569934815682,0.9087256027554536,0.6976744186046512,0.31088082901554404,0.43010752688172044,0.874721113738765
41,0.003620202673691032,0.6338949033436627,0.9121699196326062,0.631578947368421,0.49740932642487046,0.5565217391304348,0.8858966339640818
42,0.004209960808555386,0.6559833392808824,0.9064293915040184,0.6530612244897959,0.3316062176165803,0.43986254295532645,0.8742227143033949
43,0.005510710207488712,0.5355029910050084,0.8983926521239954,0.5454545454545454,0.49740932642487046,0.5203252032520326,0.8932906739096258
44,0.003946831021649124,0.5466125770787421,0.9075774971297359,0.6379310344827587,0.38341968911917096,0.47896440129449835,0.904245426599812
45,0.001389217768328112,0.5994398928622702,0.9110218140068886,0.61875,0.5129533678756477,0.5609065155807366,0.904982990864907
46,0.0036577465817846564,0.6191660130549389,0.9121699196326062,0.6851851851851852,0.38341968911917096,0.49169435215946844,0.8822305548958546
47,0.004682688398023804,0.7065961733759818,0.9052812858783008,0.6794871794871795,0.27461139896373055,0.39114391143911437,0.8727475857732049
48,0.004156416117901922,0.6146147986983583,0.9052812858783008,0.6029411764705882,0.42487046632124353,0.49848024316109424,0.8743715651414752
49,0.003984218246401084,0.5999079347234197,0.9092996555683123,0.6206896551724138,0.46632124352331605,0.5325443786982249,0.8905728917536634
50,0.003044634814848268,0.6237198098655683,0.9150401836969001,0.6923076923076923,0.41968911917098445,0.5225806451612903,0.880160023013343
